         1    1    1    1    0  0  2  -0.000  0.000 -1.383   1.383     -1.36205749    -1.36205749     2.02180179     2.02180179
         1    1    1    1    0  0 -2   0.000  0.000  1.383   1.383     -1.36205749    -1.36205749     2.02180179     2.02180179
         1    1    1    1    1 -1  0  -1.000 -1.000  0.000   1.414     -1.25262838    -1.25262838     0.02076954     0.02076954
         1    1    1    1   -1 -1  0   1.000 -1.000 -0.000   1.414      0.60249355     0.60249355    -0.52758197    -0.52758197
         1    1    1    1    1  1  0  -1.000  1.000  0.000   1.414      0.60249355     0.60249355    -0.52758197    -0.52758197
         1    1    1    1   -1  1  0   1.000  1.000 -0.000   1.414     -1.25262838    -1.25262838     0.02076954     0.02076954
         1    1    1    1    1 -1  1  -1.000 -1.000 -0.691   1.574      0.12020712     0.12020712     0.46909127     0.46909127
         1    1    1    1   -1 -1  1   1.000 -1.000 -0.691   1.574     -0.12943181    -0.12943181     0.15422038     0.15422038
         1    1    1    1    1  1  1  -1.000  1.000 -0.691   1.574     -0.12943181    -0.12943181     0.15422038     0.15422038
         1    1    1    1   -1  1  1   1.000  1.000 -0.691   1.574      0.12020712     0.12020712     0.46909127     0.46909127
         1    1    1    1    1 -1 -1  -1.000 -1.000  0.691   1.574      0.12020712     0.12020712     0.46909127     0.46909127
         1    1    1    1   -1 -1 -1   1.000 -1.000  0.691   1.574     -0.12943181    -0.12943181     0.15422038     0.15422038
         1    1    1    1    1  1 -1  -1.000  1.000  0.691   1.574     -0.12943181    -0.12943181     0.15422038     0.15422038
         1    1    1    1   -1  1 -1   1.000  1.000  0.691   1.574      0.12020712     0.12020712     0.46909127     0.46909127
         1    1    2    2    0 -2  0  -0.500 -1.500 -0.346   1.618     -0.09192505    -0.02920321    -0.01685315    -0.13824392
         1    1    2    2   -1 -2  0   0.500 -1.500 -0.346   1.618     -0.09192506    -0.02920350     0.13824423     0.01685330
         1    1    2    2    1 -1  0  -1.500 -0.500 -0.346   1.618     -0.02920321    -0.09192505    -0.13824392    -0.01685315
         1    1    2    2   -2 -1  0   1.500 -0.500 -0.346   1.618     -0.02920350    -0.09192506     0.01685330     0.13824423
         1    1    2    2    1  0  0  -1.500  0.500 -0.346   1.618     -0.02920350    -0.09192506     0.01685330     0.13824423
         1    1    2    2   -2  0  0   1.500  0.500 -0.346   1.618     -0.02920321    -0.09192505    -0.13824392    -0.01685315
         1    1    2    2    0  1  0  -0.500  1.500 -0.346   1.618     -0.09192506    -0.02920350     0.13824423     0.01685330
         1    1    2    2   -1  1  0   0.500  1.500 -0.346   1.618     -0.09192505    -0.02920321    -0.01685315    -0.13824392
         1    1    2    2    0 -2 -1  -0.500 -1.500  0.346   1.618     -0.09192506    -0.02920322    -0.01685315    -0.13824392
         1    1    2    2   -1 -2 -1   0.500 -1.500  0.346   1.618     -0.09192506    -0.02920350     0.13824423     0.01685330
         1    1    2    2    1 -1 -1  -1.500 -0.500  0.346   1.618     -0.02920322    -0.09192506    -0.13824392    -0.01685315
         1    1    2    2   -2 -1 -1   1.500 -0.500  0.346   1.618     -0.02920350    -0.09192506     0.01685330     0.13824423
         1    1    2    2    1  0 -1  -1.500  0.500  0.346   1.618     -0.02920350    -0.09192506     0.01685330     0.13824423
         1    1    2    2   -2  0 -1   1.500  0.500  0.346   1.618     -0.02920322    -0.09192506    -0.13824392    -0.01685315
         1    1    2    2    0  1 -1  -0.500  1.500  0.346   1.618     -0.09192506    -0.02920350     0.13824423     0.01685330
         1    1    2    2   -1  1 -1   0.500  1.500  0.346   1.618     -0.09192506    -0.02920322    -0.01685315    -0.13824392
         2    2    1    1    1  0  1  -0.500 -0.500 -0.346   0.787     -2.68984151    -2.68984151    -1.69461300    -1.69461300
         2    2    1    1    0  0  1   0.500 -0.500 -0.346   0.787     -2.68984488    -2.68984488     1.69461577     1.69461577
         2    2    1    1    1  1  1  -0.500  0.500 -0.346   0.787     -2.68984488    -2.68984488     1.69461577     1.69461577
         2    2    1    1    0  1  1   0.500  0.500 -0.346   0.787     -2.68984151    -2.68984151    -1.69461300    -1.69461300
         2    2    1    1    1  0  0  -0.500 -0.500  0.346   0.787     -2.68984151    -2.68984151    -1.69461300    -1.69461300
         2    2    1    1    0  0  0   0.500 -0.500  0.346   0.787     -2.68984488    -2.68984488     1.69461577     1.69461577
         2    2    1    1    1  1  0  -0.500  0.500  0.346   0.787     -2.68984488    -2.68984488     1.69461577     1.69461577
         2    2    1    1    0  1  0   0.500  0.500  0.346   0.787     -2.68984151    -2.68984151    -1.69461300    -1.69461300
         2    2    2    2    0 -1  0   0.000 -1.000  0.000   1.000      0.22712633     0.03810385    -0.05714887    -0.05714887
         2    2    2    2    1  0  0  -1.000  0.000  0.000   1.000      0.03810385     0.22712633    -0.05714887    -0.05714887
         2    2    2    2   -1  0  0   1.000  0.000 -0.000   1.000      0.03810385     0.22712633    -0.05714887    -0.05714887
         2    2    2    2    0  1  0   0.000  1.000  0.000   1.000      0.22712633     0.03810385    -0.05714887    -0.05714887
         2    2    2    2    0 -1  1  -0.000 -1.000 -0.691   1.216     -0.14566623     0.22078924    -0.09385207    -0.09385207
         2    2    2    2    1  0  1  -1.000  0.000 -0.691   1.216      0.22078924    -0.14566623    -0.09385207    -0.09385207
         2    2    2    2   -1  0  1   1.000  0.000 -0.691   1.216      0.22078924    -0.14566623    -0.09385207    -0.09385207
         2    2    2    2    0  1  1  -0.000  1.000 -0.691   1.216     -0.14566623     0.22078924    -0.09385207    -0.09385207
         2    2    2    2    0 -1 -1   0.000 -1.000  0.691   1.216     -0.14566623     0.22078924    -0.09385207    -0.09385207
         2    2    2    2    1  0 -1  -1.000  0.000  0.691   1.216      0.22078924    -0.14566623    -0.09385207    -0.09385207
         2    2    2    2   -1  0 -1   1.000  0.000  0.691   1.216      0.22078924    -0.14566623    -0.09385207    -0.09385207
         2    2    2    2    0  1 -1   0.000  1.000  0.691   1.216     -0.14566623     0.22078924    -0.09385207    -0.09385207
         2    2    1    1    1  0  2  -0.500 -0.500 -1.037   1.255     -0.37136267    -0.37136267     0.30294991     0.30294991
         2    2    1    1    0  0  2   0.500 -0.500 -1.037   1.255     -0.37136530    -0.37136530    -0.30294977    -0.30294977
         2    2    1    1    1  1  2  -0.500  0.500 -1.037   1.255     -0.37136530    -0.37136530    -0.30294977    -0.30294977
         2    2    1    1    0  1  2   0.500  0.500 -1.037   1.255     -0.37136267    -0.37136267     0.30294991     0.30294991
         2    2    1    1    1  0 -1  -0.500 -0.500  1.037   1.255     -0.37136267    -0.37136267     0.30294991     0.30294991
         2    2    1    1    0  0 -1   0.500 -0.500  1.037   1.255     -0.37136530    -0.37136530    -0.30294977    -0.30294977
         2    2    1    1    1  1 -1  -0.500  0.500  1.037   1.255     -0.37136530    -0.37136530    -0.30294977    -0.30294977
         2    2    1    1    0  1 -1   0.500  0.500  1.037   1.255     -0.37136267    -0.37136267     0.30294991     0.30294991
         2    2    2    2    0  0  2  -0.000  0.000 -1.383   1.383     -1.36205575    -1.36205575    -2.02179473    -2.02179473
         2    2    2    2    0  0 -2   0.000  0.000  1.383   1.383     -1.36205575    -1.36205575    -2.02179473    -2.02179473
         2    2    2    2    1 -1  0  -1.000 -1.000  0.000   1.414      0.60250269     0.60250269     0.52759121     0.52759121
         2    2    2    2   -1 -1  0   1.000 -1.000 -0.000   1.414     -1.25262926    -1.25262926    -0.02077239    -0.02077239
         2    2    2    2    1  1  0  -1.000  1.000  0.000   1.414     -1.25262926    -1.25262926    -0.02077239    -0.02077239
         2    2    2    2   -1  1  0   1.000  1.000 -0.000   1.414      0.60250269     0.60250269     0.52759121     0.52759121
         2    2    2    2    1 -1  1  -1.000 -1.000 -0.691   1.574     -0.12942785    -0.12942785    -0.15422122    -0.15422122
         2    2    2    2   -1 -1  1   1.000 -1.000 -0.691   1.574      0.12021053     0.12021053    -0.46908997    -0.46908997
         2    2    2    2    1  1  1  -1.000  1.000 -0.691   1.574      0.12021053     0.12021053    -0.46908997    -0.46908997
         2    2    2    2   -1  1  1   1.000  1.000 -0.691   1.574     -0.12942785    -0.12942785    -0.15422122    -0.15422122
         2    2    2    2    1 -1 -1  -1.000 -1.000  0.691   1.574     -0.12942785    -0.12942785    -0.15422122    -0.15422122
         2    2    2    2   -1 -1 -1   1.000 -1.000  0.691   1.574      0.12021053     0.12021053    -0.46908997    -0.46908997
         2    2    2    2    1  1 -1  -1.000  1.000  0.691   1.574      0.12021053     0.12021053    -0.46908997    -0.46908997
         2    2    2    2   -1  1 -1   1.000  1.000  0.691   1.574     -0.12942785    -0.12942785    -0.15422122    -0.15422122
         2    2    1    1    1 -1  1  -0.500 -1.500 -0.346   1.618     -0.09192506    -0.02920322    -0.13824392    -0.01685315
         2    2    1    1    0 -1  1   0.500 -1.500 -0.346   1.618     -0.09192506    -0.02920350     0.01685330     0.13824423
         2    2    1    1    2  0  1  -1.500 -0.500 -0.346   1.618     -0.02920322    -0.09192506    -0.01685315    -0.13824392
         2    2    1    1   -1  0  1   1.500 -0.500 -0.346   1.618     -0.02920350    -0.09192506     0.13824423     0.01685330
         2    2    1    1    2  1  1  -1.500  0.500 -0.346   1.618     -0.02920350    -0.09192506     0.13824423     0.01685330
         2    2    1    1   -1  1  1   1.500  0.500 -0.346   1.618     -0.02920322    -0.09192506    -0.01685315    -0.13824392
         2    2    1    1    1  2  1  -0.500  1.500 -0.346   1.618     -0.09192506    -0.02920350     0.01685330     0.13824423
         2    2    1    1    0  2  1   0.500  1.500 -0.346   1.618     -0.09192506    -0.02920322    -0.13824392    -0.01685315
         2    2    1    1    1 -1  0  -0.500 -1.500  0.346   1.618     -0.09192505    -0.02920321    -0.13824392    -0.01685315
         2    2    1    1    0 -1  0   0.500 -1.500  0.346   1.618     -0.09192506    -0.02920350     0.01685330     0.13824423
         2    2    1    1    2  0  0  -1.500 -0.500  0.346   1.618     -0.02920321    -0.09192505    -0.01685315    -0.13824392
         2    2    1    1   -1  0  0   1.500 -0.500  0.346   1.618     -0.02920350    -0.09192506     0.13824423     0.01685330
         2    2    1    1    2  1  0  -1.500  0.500  0.346   1.618     -0.02920350    -0.09192506     0.13824423     0.01685330
         2    2    1    1   -1  1  0   1.500  0.500  0.346   1.618     -0.02920321    -0.09192505    -0.01685315    -0.13824392
         2    2    1    1    1  2  0  -0.500  1.500  0.346   1.618     -0.09192506    -0.02920350     0.01685330     0.13824423
         2    2    1    1    0  2  0   0.500  1.500  0.346   1.618     -0.09192505    -0.02920321    -0.13824392    -0.01685315
